name,type,group,province,city,address,latitude,longitude,beds,practiceNumber,switchhouse,phone,source
New Apostolic Church,clinic,,WC,Cape Town,"170 Heideveld Rd, Heideveld, Cape Town, 7764",,,,,,,dsfsi_vacc
New Somerset Hospital,clinic,,WC,Cape Town,"Portswood Road, Green Point, Cape Town, 8001",,,,,,,dsfsi_vacc
Newfields Satellite Clinic,clinic,,WC,,,-33.9854,18.5297,,,,,who_mfl
Newton Satellite Clinic,clinic,,WC,,,-33.6733,19.0006,,,,,who_mfl
Nieuwedrift Clinic,clinic,Public,WC,,"R45, Boland Wynkelder Road, Paarl North",-33.6877,18.9633,,,,,who_mfl
Nolungile CDC,clinic,,WC,Cape Town,"Solomon Tshuku Street, Khayelitsha Site C, Ikwezi Park, khayelitsha, Cape Town 7784",,,,,,,dsfsi_vacc
Nolungile Clinic,clinic,Public,WC,Cape Town,"Solomon Tshuku Street, Khayelitsha Site C, Ikwezi Park, Cape Town, 7784",-34.0158,18.6498,,,,,who_mfl
Nomzamo Community Hall,clinic,,WC,Cape Town,"Cnr Solomon & Nombula Street, Nomzamo, 7140",,,,,,,dsfsi_vacc
Northpine Clinic,clinic,,WC,,,-33.8709,18.7108,,,,,who_mfl
Nuwedorp Mobile Post,clinic,,WC,,Nuwedorp,,,,,,,dsfsi_vacc
Nyanga CDC,clinic,,WC,Cape Town,"Sithandathu Avenue, Nyanga East",,,,,,,dsfsi_vacc
Nyanga Clinic,clinic,,WC,Cape Town,Terminal Road,-33.9916,18.5833,,,,,who_mfl
Ocean View Clinic,clinic,,WC,Cape Town,"Carin CI, Ocean View",-34.148,18.3509,,,,+27 21 400 5494,who_mfl
Onrus Satellite Clinic,clinic,Public,WC,,,-34.4128,19.1727,,,,,who_mfl
Op die Berg Clinic,clinic,Public,WC,,"C/O Church & Sonkruin Avenue, Op Die Berg, Koue Bokkeveld, Ceres",-33.135,19.4839,,,,,who_mfl
Optima Rustenvrede,clinic,,WC,,,-33.9098134,18.9454786,,,,,osm
Orchard Clinic,clinic,Public,WC,,"Modderdrift Avenue, Orchard, 6870",-33.4854,19.6246,,,,,who_mfl
Overberg Clinic,clinic,Public,WC,,,-34.4149,19.2908,,,,,who_mfl
Overhex Satellite Clinic,clinic,Public,WC,,,-33.6637,19.5435,,,,,who_mfl
Panorama Dermatology Clinic,clinic,Independent,WC,"Panorama, Parow",Hennie Winterbach Street,-33.8782048,18.5763113,,,,+27 21 930 2662,osm
Parkwood Clinic,clinic,,WC,,,-34.0323,18.4931,,,,,who_mfl
Parow Clinic,clinic,Netcare,WC,Cape Town,"22 Smith Street, Parow",-33.9053,18.5873,,,,,who_mfl
Parow Family Pharmacy,clinic,,WC,Cape Town,Cnr Jan Van Riebeeck & Voortrekker Street,,,,,,,dsfsi_vacc
Paternoster Satellite Clinic,clinic,Public,WC,,,-32.8094,17.8898,,,,,who_mfl
Patriot Plein Clinic,clinic,,WC,,"Patriot Square, New Derksen Street, Paarl, 7646",,,,,,,dsfsi_vacc
Pearly Beach Satellite Clinic,clinic,Public,WC,,,-34.6532,19.4879,,,,,who_mfl
Pelican Park Satellite Clinic,clinic,,WC,Pelikan Park,"25, Babbler Street",-34.0493,18.5231,,,,,who_mfl
Pelikan Park Satellite Clinic,clinic,,WC,Pelican Park,Francolin Road,-34.0647287,18.5271861,,,,,osm
Pella Satellite Clinic,clinic,,WC,,,-33.5397,18.5206,,,,,who_mfl
Penlyn Medicentre,clinic,,WC,Mount View,Bellmore Avenue,-33.9839204,18.524566,,,,,osm
Pharmacy At Spar Laaiplek,clinic,,WC,,Cnr Voortrekker and Jameson Street,,,,,,,dsfsi_vacc
Philippi Clinic,clinic,,WC,,,-34.0001,18.5394,,,,,who_mfl
Phola Park Clinic,clinic,Public,WC,,"Bukanani Street, Mbekweni",-33.6836,18.9911,,,,,who_mfl
Phumlani Clinic,clinic,,WC,,,-34.0097,18.6072,,,,,who_mfl
Pick N Pay Pharmacy - Plattekloof,clinic,,WC,Cape Town,Plattekloof Village Centre Cnr Plattekloof & Gert v Rooyen Rd,,,,,,,dsfsi_vacc
Pick n Pay Pharmacy George,clinic,,WC,,"Pick 'n Pay Centre, Knysna Road George,6530",,,,,,,dsfsi_vacc
Pick n Pay Pharmacy Promenade,clinic,,WC,Cape Town,"Shop 1, Promenade shopping centre, Cnr AZ Berman Drive and Morgenster road Promenade Mitchells Plain Western Cape 7785",,,,,,,dsfsi_vacc
Pinelands Satellite Clinic,clinic,,WC,Cape Town,,-33.9366,18.4956,,,,,who_mfl
Prince Alfred Hamlet Clinic,clinic,Public,WC,,"Meul Street, Prince Alfred Hamlet",-33.2894,19.3269,,,,,who_mfl
Protea Park Clinic,clinic,,WC,Atlantis,Gardenia Street,-33.5723,18.4917,,,,+27 21 444 6940,who_mfl
Proteadorp Community Hall,clinic,,WC,,Protea Road,,,,,,,dsfsi_vacc
Protem Satellite Clinic,clinic,Public,WC,,,-34.6,20.04,,,,,who_mfl
Railton Clinic,clinic,Public,WC,,,-34.0346,20.4451,,,,,who_mfl
Railton Community Hall,clinic,,WC,,"Reisiebaan Street, Railton",,,,,,,dsfsi_vacc
Ravensmead CDC,clinic,,WC,Cape Town,"Florida Street, Ravensmead, Cape Town, 7493",,,,,,,dsfsi_vacc
Ravensmead Clinic,clinic,,WC,Cape Town,"Florida Street, Ravensmead, Cape Town, 7493",-33.9246,18.5977,,,,,who_mfl
Rawsonville Clinic,clinic,Public,WC,,"Uit Street, De Nova, Rawsonville, 6845",-33.6905,19.3183,,,,,who_mfl
Rawsonville VGK Church Hall,clinic,,WC,,37 Denova Street,,,,,,,dsfsi_vacc
Redelinghuys Satellite Clinic,clinic,Public,WC,,,-32.477,18.5371,,,,,who_mfl
Rhodes Fruit Farm Satellite Clinic,clinic,Public,WC,,,-33.8658,18.9778,,,,,who_mfl
Riebeeck Kasteel Clinic,clinic,Public,WC,,,-33.3838,18.9197,,,,,who_mfl
Riebeeck West Clinic,clinic,Public,WC,,,-33.3525,18.8747,,,,,who_mfl
Riverlands Satellite Clinic,clinic,Public,WC,,,-33.5255,18.5967,,,,,who_mfl
Riversdale Civic Centre,clinic,,WC,,Corner of van den Berg Street and Heidelberg Road,,,,,,,dsfsi_vacc
Riviersonderend Clinic,clinic,Public,WC,,,-34.1488,19.9203,,,,,who_mfl
Rocklands Community Clinic,clinic,,WC,Rocklands,Cnr Lancaster Road & Park Avenue,-34.0643958,18.6107532,,,,,osm
Rondebosch East Pharmacy,clinic,,WC,Cape Town,88 Kromboom Road,,,,,,,dsfsi_vacc
Ruimte Road Satellite Clinic,clinic,,WC,Cape Town,"Ruimte Road, Manenberg",-33.9816,18.5521,,,,,who_mfl
Ruyterwacht Community Health Clinic,clinic,,WC,Cape Town,"Texel Street, Ruyterwacht",-33.9228679,18.553415,,,,,osm
Saldanha Clinic,clinic,Public,WC,,,-33.0072,17.9442,,,,,who_mfl
Salmarz Pharmacy,clinic,,WC,Cape Town,"TK001 & TK002 Ground floor, The Park Lane, Alexandra road, Pinelands, Cape Town",,,,,,,dsfsi_vacc
Salt River Mortuary,clinic,,WC,,,-33.9328357,18.4596017,,,,,osm
Sandhills Clinic,clinic,Public,WC,,"Water Affairs, Sandhills, 6854",-33.5178,19.5588,,,,,who_mfl
Sandy Point Satellite Clinic,clinic,Public,WC,,,-32.7444,18.0061,,,,,who_mfl
Sarepta Clinic,clinic,,WC,,,-33.932,18.6725,,,,,who_mfl
Saron Clinic,clinic,Public,WC,,"Hoofweg, Saron",-33.1872,19.0061,,,,,who_mfl
Saxon Sea Clinic,clinic,,WC,,,-33.5501,18.4888,,,,,who_mfl
Saxonsea Community Hall,clinic,,WC,Cape Town,14 Hermes Avenue,,,,,,,dsfsi_vacc
Schotscheskloof Satellite Clinic,clinic,,WC,,,-33.9199,18.4132,,,,,who_mfl
Scottsdene CDC,clinic,,WC,Cape Town,"Eoan Lane, Scottsdene, Cape Town 7560",,,,,,,dsfsi_vacc
Scottsdene Clinic,clinic,,WC,Cape Town,"Eoan Avenue, Northpine, Cape Town, 7560",-33.8661,18.7222,,,,,who_mfl
Sea Point Satellite Clinic,clinic,,WC,,Main Road,-33.9139,18.3916,,,,+27 21 434 9741,who_mfl
Seawind Clinic,clinic,,WC,,,-34.075,18.4903,,,,,who_mfl
Simon's Town Satellite Clinic,clinic,,WC,,,-34.1929,18.4328,,,,,who_mfl
Simondium Clinic,clinic,Public,WC,,"R45, Watergat Pad, Simondium",-33.8386,18.9564,,,,,who_mfl
Simonsrust Pharmacy,clinic,,WC,,"C/o Cluver & Helshoogte Road, Stellenbosch",,,,,,,dsfsi_vacc
Sir Lowry's Pass Clinic,clinic,,WC,Cape Town,Ndan Street,-34.1205,18.9074,,,,+27 21 858 1493,who_mfl
Site B Youth Clinic,clinic,,WC,"C/o Sulani & Sulani Street, Site B (Base) Khayelitsha, Cape Town",,-34.0256,18.6654,,,,,who_mfl
Soetendal Clinic,clinic,,WC,,"Hermon Road, Wellington",,,,,,,dsfsi_vacc
Soetendal/Hermon Clinic,clinic,Public,WC,,,-33.6027,18.9836,,,,,who_mfl
Solomon Tshuku Hall,clinic,,WC,Cape Town,"Site - C- Plaza, Solomon Tshuku Ave, Khayelitsha, Cape Town, 7784",,,,,,,dsfsi_vacc
Somerset Street Satellite Clinic,clinic,Public,WC,,,-33.6466,19.4336,,,,,who_mfl
Somerset West Civic - Town Hall,clinic,,WC,Cape Town,"11 Main Rd, Somerset West, Cape Town, 7130",,,,,,,dsfsi_vacc
Somerset West Clinic,clinic,,WC,Cape Town,,-34.0857,18.8482,,,,,who_mfl
Spencer Road Clinic,clinic,,WC,"Salt River, Cape Town",Spencer Road,-33.9286,18.4649,,,,,who_mfl
Sports Hall Gansbaai,clinic,,WC,,Municipal Centre,,,,,,,dsfsi_vacc
St James Street Clinic,clinic,,WC,,,-33.9406,18.4262,,,,,who_mfl
St Vincent CHC/Clinic,clinic,Public,WC,Cape Town,"Cnr Belhar and St Vincent Drive, Belhar, 7493",-33.9454,18.6487,,,,+27 21 444 6259,who_mfl
Stanford Clinic,clinic,Public,WC,Stanford,Mathilda May Street,-34.4458,19.4582,,,,,who_mfl
Steenberg Pharmacy,clinic,,WC,Cape Town,"Military Rd, Steenberg, Cape Town, 7947",,,,,,,dsfsi_vacc
Still Bay Civic Centre,clinic,,WC,,Main Road,,,,,,,dsfsi_vacc
Strand CDC,clinic,,WC,Cape Town,"Cortland Place 37 Main Road, Strand, 7140",,,,,,,dsfsi_vacc
Strandfontein Clinic,clinic,,WC,Strandfontein,Welgelegen Avenue,-34.0728,18.5554,,,,+27 21 393 6226,who_mfl
Strooidak Clinic,clinic,,WC,Robertson,Mark Street,-33.8022,19.8822,,,,+27236266852,who_mfl
Struisbaai Clinic,clinic,Public,WC,,"Molshoop Deining Avenue, Struisbaai",-34.7828,20.0335,,,,,who_mfl
Sun Valley No 2 Pharmacy,clinic,,WC,Cape Town,"G68, Buller Louw Blvd, Noordhoek, Cape Town",,,,,,,dsfsi_vacc
Sun Valley Satellite Clinic,clinic,,WC,,,-34.1249,18.3966,,,,,who_mfl
Swellendam Showgrounds,clinic,,WC,,"Station Street, Swellendam",,,,,,,dsfsi_vacc
Therapy in Action Somerset West,clinic,,WC,Somerset West,Sir Lowry's Pass Road,-34.093288,18.861026,,,,+27 21 852 7711,osm
Thusong Centre Phola Park,clinic,,WC,,"Msobomvu Street, Mbekweni, Paarl, 7626",,,,,,,dsfsi_vacc
Toekomsrust Community Hall,clinic,,WC,,15h Avenue,,,,,,,dsfsi_vacc
Touws River Clinic,clinic,Public,WC,,"Wes Street, Touwsrivier, 6880",-33.3408,20.0285,,,,,who_mfl
Town 2 Clinic,clinic,,WC,Khayelitsha,"1, Charles Mokoena Street, 7784",-34.0398359,18.6829966,,,,,osm
Tulbagh Clinic,clinic,Public,WC,,"Steinthal Road, Tulbagh, 6800",-33.2849,19.1464,,,,,who_mfl
Tulbagh Town Clinic,clinic,,WC,,,-33.2,19.14,,,,,who_mfl
UCT Community of Hope Vaccination Centre,clinic,,WC,,,-33.9470869,18.4691258,,,,,osm
Uitsig Clinic,clinic,,WC,,,-33.9357,18.5984,,,,,who_mfl
University of the Western Cape vaccine site,clinic,,WC,Cape Town,Robert Sobukwe Road,,,,,,,dsfsi_vacc
Valhalla Park Clinic,clinic,,WC,,,-33.9534,18.5705,,,,+27 21 934 0101,who_mfl
Van Der Stel Sports Grounds,clinic,,WC,,"Bergzicht Street, Stellenbosch Central, 7600",,,,,,,dsfsi_vacc
Van Wyksdorp Kerksaal,clinic,,WC,,Main Road,,,,,,,dsfsi_vacc
Vangate Mall Clicks Pharmacy,clinic,Independent,WC,Cape Town,Vanguard Drive,,,,,,,dsfsi_vacc
Velddrif Clinic,clinic,Public,WC,,,-32.7738,18.1656,,,,,who_mfl
Victoria Clinic,clinic,Public,WC,Alice,Kuntselamanzi Street,-33.7796,20.1283,,,,+27 40 653 1141,who_mfl
Villiersdorp Clinic,clinic,Public,WC,,1A Protea Street,-33.9929,19.2858,,,,,who_mfl
Vitacare Pharmacy - Plattekloof,clinic,,WC,Cape Town,"Plattekloof Centre, Olienhout Avenue Plattekloof",,,,,,,dsfsi_vacc
Vitacare Pharmacy - Rondebosch,clinic,,WC,Cape Town,"Riverside Mall, Main Road Rondebosch",,,,,,,dsfsi_vacc
Voorstekraal Satellite Clinic,clinic,Public,WC,,"Helderstroom Road, Voorstekraal",-34.0492,19.5391,,,,,who_mfl
Vuyani Clinic,clinic,,WC,,,-33.9731,18.5694,,,,,who_mfl
Waenhuiskrans Satellite Clinic,clinic,Public,WC,,"Aghulhas Street, Wave Crest",-34.5326,20.042,,,,,who_mfl
Wallacedene Clinic,clinic,,WC,,,-33.8597,18.7333,,,,,who_mfl
Warrens Pharmacy,clinic,,WC,Cape Town,71 Main Road,,,,,,,dsfsi_vacc
Waterstone Pharmacy,clinic,,WC,Cape Town,Waterstone Village c/o R44 & Main Rd,,,,,,,dsfsi_vacc
Waterstone Village Clicks Pharmacy,clinic,Independent,WC,Cape Town,C/O Main Road and R44,,,,,,,dsfsi_vacc
Welgemoed Medical Centre,clinic,,WC,"Welgemoed,Cape Town",Kommissaris Street,-33.869365,18.6218865,,,,+27 21 914 3000,osm
Wellington CDC,clinic,,WC,,"Dr Abduraghman Rd, Van Wyksvlei, Wellington, 7655",,,,,,,dsfsi_vacc
Wellness Hub 1,clinic,,WC,,,-34.0171862,18.6653318,,,,,osm
Wellness Hub 2,clinic,,WC,,,-34.0066588,18.6437456,,,,,osm
Weltevreden Valley Clinic,clinic,,WC,MITCHELLES PLAIN,Oliver Tambo Drive,-34.0169,18.5839,,,,,who_mfl
Wesbank Clinic,clinic,,WC,Wesbank,Silversands Main Road,-33.9711,18.662,,,,+27 21 400 5273,who_mfl
Wesbank Malmesbury Clinic,clinic,Public,WC,,,-33.4627,18.7117,,,,,who_mfl
West EMS Pinelands,clinic,,WC,Cape Town,,,,,,,,dsfsi_vacc
Westlake Clinic,clinic,,WC,,,-34.0809,18.4365,,,,,who_mfl
Westridge Clinic,clinic,,WC,,,-34.0515,18.6034,,,,,who_mfl
Windmeul Clinic,clinic,Public,WC,,"Vryguns Road, Paarl",-33.6708,18.9056,,,,,who_mfl
Witsand de Duine Hall,clinic,,WC,,Joseph Barry Drive,,,,,,,dsfsi_vacc
Wittewater Satellite Clinic,clinic,Public,WC,,,-32.9166,18.7053,,,,,who_mfl
Wolseley Clinic,clinic,Public,WC,,"C/O Eufees and Piet Retief Street, Wolseley",-33.4219,19.2025,,,,,who_mfl
Wolwedans Community Hall,clinic,,WC,,"Vygie Avenue, Wolwedans",,,,,,,dsfsi_vacc
Worcester Town Hall,clinic,,WC,,93 High Street,,,,,,,dsfsi_vacc
Wupperthal Clinic,clinic,Public,WC,,,-32.2744,19.2186,,,,,who_mfl
Wynberg Pharmacy,clinic,,WC,Cape Town,222 Main Road,,,,,,,dsfsi_vacc
Yzerfontein Satellite Clinic,clinic,Public,WC,,,-33.3406,18.1638,,,,,who_mfl
Zakhele Clinic,clinic,,WC,Khayelitsha,Zakhele Street,-34.0413,18.6593,,,,,who_mfl
Zoar Sports Club,clinic,,WC,,Route 62 Main Road,,,,,,,dsfsi_vacc
Zolani Clinic,clinic,Public,WC,,"Building Street (Opposite Saps), Zolani, Ashton",-33.8375,20.0863,,,,,who_mfl
Zwelihle Clinic,clinic,Public,WC,,,-34.4308,19.2133,,,,,who_mfl
Zwelihle Community Hall,clinic,,WC,,"Lusiba Road, Zwelihle, Hermanus",,,,,,,dsfsi_vacc
wc Alma CDC,clinic,,WC,,Bill Jefferey Rylaan,-34.1808,22.09222,,,,,dsfsi_cdc
wc Bothasig CDC,clinic,,WC,Cape Town,"C/O Swellengrebel & De Grendel Road, Bothasig",,,,,,,dsfsi_cdc
wc Bridgeton CDC,clinic,,WC,,23 Springbok Road,-33.6025,22.22083,,,,,dsfsi_cdc
wc Cloetesville CDC,clinic,,WC,Stellenbosch,"Cnr Tenant Street and Bell Street, Stellenbosch",-33.9227,18.85583,,,,+27 21 883 2676,dsfsi_cdc
wc D'Almeida CDC,clinic,,WC,,Strand Street,-34.1766,22.11667,,,,,dsfsi_cdc
wc District Six CDC,clinic,,WC,Cape Town,"Cnr Primrose and Caledon Streets, Cape Town, 8000",-33.9283,18.49092,,,,,dsfsi_cdc
wc Dr Abdurahman CDC,clinic,,WC,Cape Town,Cnr Eland and Ebbe Hout Street,-33.9589,18.51781,,,,,dsfsi_cdc
wc Good Hope CDC,clinic,,WC,Cape Town,"Koeberg Road, Brookland",-33.9064,18.47975,,,,,dsfsi_cdc
wc Gustrouw CDC,clinic,,WC,Cape Town,"89 Hassan Khan Avenue, Strand",-34.1347,18.85211,,,,,dsfsi_cdc
wc Ikhwezi CDC,clinic,,WC,Cape Town,Simon Street,-34.1137,18.86622,,,,+27 21 845 1212,dsfsi_cdc
wc Inzame Zabantu CDC,clinic,,WC,Cape Town,"Msingizane Street, Brown's Farm, Cape Town",-34.0097,18.57892,,,,,dsfsi_cdc
wc Kuyasa CDC,clinic,,WC,Cape Town,Ntlazane Road,-34.0492,18.65621,,,,,dsfsi_cdc
wc KwaNokuthula CDC,clinic,,WC,,Sishuba Street,-34.0477,23.32361,,,,,dsfsi_cdc
wc Lady Michaelis CDC,clinic,,WC,Cape Town,"Burnham Road, Plumstead, Cape Town, 7800",-34.0215,18.46472,,,,,dsfsi_cdc
wc Lotus River CDC,clinic,,WC,Cape Town,Cnr Anita and Delia Road,-34.0265,18.5078,,,,,dsfsi_cdc
wc Luvuyo CDC,clinic,,WC,Cape Town,"Hlela Road, Bus Terminus Makaza, Kayelitsha",-34.052,18.70949,,,,+27 21 444 0531,dsfsi_cdc
wc Mamre CDC,clinic,,WC,Cape Town,"25 Adam Street, Mamre, Cape Town, 7347",-33.5132,18.47658,,,,,dsfsi_cdc
wc Matthew Goniwe CDC,clinic,,WC,Cape Town,"9 Kwahlaza Road, Makaza",-34.0443,18.70551,,,,,dsfsi_cdc
wc Mbekweni CDC,clinic,,WC,,,-33.675,18.99278,,,,,dsfsi_cdc
wc Michael Mapongwana CDC,clinic,,WC,Cape Town,"Steve Biko Road, Harare, Khayelitsha",-34.0517,18.67013,,,,,dsfsi_cdc
wc Pelican Park CDC,clinic,,WC,Cape Town,"Cnr Babbler Street & Oystercatcher Road, Pelican Park, 7941",,,,,,,dsfsi_cdc
wc Reed Street CDC,clinic,,WC,Cape Town,Reed Street,-33.9044,18.63838,,,,,dsfsi_cdc
wc Robbie Nurock CDC,clinic,,WC,Cape Town,"89 Buitekant Street, Cape Town",-33.9306,18.42083,,,,,dsfsi_cdc
wc Ruyterwacht CDC,clinic,,WC,Cape Town,Vereeniging Circle,-33.9183,18.55691,,,,,dsfsi_cdc
wc Symphony Way CDC,clinic,,WC,Cape Town,Silversands Road,-33.9645,18.627164,,,,+27 21 204 9400,dsfsi_cdc
wc TC Newman CDC,clinic,,WC,"Paarl -  Charlston Hill, Western Cape",Cnr Rosary and Broadway School,-33.723,18.9875,,,,,dsfsi_cdc
wc Tafelsig CDC,clinic,,WC,Cape Town,,-34.0623,18.63715,,,,,dsfsi_cdc
wc Thembalethu CDC,clinic,,WC,,Ngcakani Road,-34.0033,22.49194,,,,,dsfsi_cdc
wc Woodstock CDC,clinic,,WC,Cape Town,"9 Mountair Road, Woodstock",-33.9321,18.44889,,,,,dsfsi_cdc
Mediclinic Cape Gate Day Clinic,day_clinic,Mediclinic,WC,Cape Town,"Cape Gate Retail Park, Okavango Rd, Brackenfell, 7560",-33.876,18.68,,,mediswitch,,curated
Mediclinic Strand Day Clinic,day_clinic,Mediclinic,WC,Strand,"Strand Main Rd, Strand, 7140",-34.103,18.831,24,,mediswitch,+27 21 854 7663,curated
#OneHealthCare,gp_practice,,WC,,,-34.0546045,18.5292764,,,,,osm
Adringa Medical Centre,gp_practice,,WC,,,-33.932909,18.8604895,,,,,osm
Arniston / Waenhuiskrans clinic,gp_practice,,WC,Arniston,Kamp Street,-34.6621262,20.2285851,,,,,osm
Bobs Way Surgery,gp_practice,,WC,,Bobs Way,-34.010913,18.7207449,,,,,osm
Campus Health Service,gp_practice,,WC,,,-33.9355971,18.8694883,,,,,osm
Cape Town Med: Dr Laylah Fayker CT,gp_practice,,WC,,,-33.9212753,18.419075,,,,,osm
Community Medical Care,gp_practice,,WC,Pinelands,Forest Drive,-33.9435755,18.4955342,,,,,osm
Danie de Villiers Surgery,gp_practice,,WC,,,-33.8802043,18.645417,,,,,osm
Doctor,gp_practice,,WC,pretoria,Brackenfell Boulevard,-33.8147006,18.6739732,,,,+2721 824 2220,osm
Doctors on Kloof,gp_practice,,WC,,,-33.9302239,18.4088398,,,,,osm
Doctor’s Surgery,gp_practice,,WC,Cape Town,"580, Frans Conradie Drive, 7560",-33.8713799,18.546481,,,,,osm
Dr David Kathan,gp_practice,,WC,Strandfontein,Dennegeur Avenue,-34.0695393,18.5697206,,,,,osm
Dr J Lalloo,gp_practice,,WC,Strandfontein,Benguela Avenue,-34.0717894,18.5491619,,,,+27 21 393 5976,osm
Dr K van der Westhuizen,gp_practice,,WC,Cape Town,Upper Duke Street,-33.934794,18.4454764,,,,,osm
Dr Q Botha - Chiropractor,gp_practice,,WC,,Benurban Road,-33.8424653,18.6517067,,,,+27 219761766,osm
Dr RB Daya,gp_practice,,WC,Strandfontein,Welgelegen Avenue,-34.077009,18.5560491,,,,+27 21 393 2133,osm
Dr Schalk V Burger,gp_practice,,WC,,,-33.8221979,18.6609171,,,,,osm
Dr Wentley,gp_practice,,WC,,,-33.9232772,18.8788399,,,,+27 21 887 9320,osm
Dr van der Merwe,gp_practice,,WC,,,-34.0208551,18.5159538,,,,,osm
Dr. Coombes and Acc,gp_practice,,WC,,,-34.0635602,18.7751202,,,,,osm
Dr. Naude,gp_practice,,WC,,Van Zyl Street,-33.7998009,19.8871078,,,,+27236263006,osm
Dr. Sehaam Abrahams,gp_practice,,WC,Cape Town,Albert Road,-33.9293161,18.447983,,,,,osm
Intercare Century City,gp_practice,Independent,WC,Cape Town,"Century City Blvd, Century City, 7441",-33.891,18.509,600,,healthbridge,,curated
Intercare Tyger Valley,gp_practice,Independent,WC,Cape Town,"Tyger Valley Rd, Bellville, 7530",-33.872,18.638,600,,healthbridge,+27 21 943 3500,curated
MSF Mobile Clinic,gp_practice,,WC,Cape Town,"VPUU Centre, Khayelitsha",-34.0623374,18.6716292,,,,+27 213645490,osm
Medical & Dental Centre,gp_practice,,WC,Techno Park,Techno Avenue,-33.9672401,18.8401596,,,,,osm
Medicross Langeberg,gp_practice,Netcare,WC,,,-33.8390192,18.7052624,,,,,osm
Openways Surgery,gp_practice,,WC,Cape Town,Belvedere Road,-33.9766437,18.4853071,,,,,osm
Richwood Surgery,gp_practice,,WC,,,-33.8321938,18.5473262,,,,,osm
Seabreeze Medical Centre,gp_practice,,WC,,,-33.0906832,18.0336584,,,,,osm
Sherwood Clinic,gp_practice,,WC,,,-33.9818258,18.4819512,,,,,osm
Van Der Vyver & Partners,gp_practice,,WC,,,-34.1496226,19.0229954,,,,,osm
Victoria House Medical & Dental Centre,gp_practice,,WC,Rosebank,Belmont Road,-33.959464,18.4769356,,,,,osm
Akeso Stepping Stones,hospital,Netcare,WC,,Van Imhoff Way,-34.1412363,18.3250024,,,,,osm
Alan Blyth Hospital,hospital,Public,WC,,"Upper Church Street, Ladismith",-33.4872,21.26889,30,,,,dsfsi_v1
Alexandra Hospital,hospital,Public,WC,Cape Town,Annex Road,-33.93,18.48448,300,,,,dsfsi_v1
Beaufort West Hospital,hospital,Public,WC,Beaufort West,Van Schalkwyk Street,-32.3529,22.5949,57,,,,dsfsi_v1
Bettiesbaai Oord / Mooihawens,hospital,,WC,,,-34.3716967,18.8891628,,,,,osm
Booth Memorial Hospital,hospital,,WC,Cape Town,Prince Street,-33.937751,18.4146786,,,,+27 21 465 4846,osm
Brewelskloof TB Hospital,hospital,Public,WC,Worcester,Harlem Street,-33.6211,19.45694,368,,,,dsfsi_v1
Broad Road Surgical clinic,hospital,,WC,Cape Town,,-34.00422,18.47455,27,,,,dsfsi_v1
Brooklyn Chest Hospital,hospital,Public,WC,Cape Town,"Stanberry Street, Ysterplaat, 7425",-33.8999,18.4853,349,,,,dsfsi_v1
Busamed Paardevlei Private Hospital,hospital,Busamed,WC,Cape Town,"4 Gardner Williams Avenue, Paardevlei Estate, Somerset West, Cape Town 7130",-34.09471,18.816546,600,,,+27 21 840 6600,dsfsi_v1
Caledon Hospital,hospital,Public,WC,"Corner N2 and Nerina Way, Caledon, Western Cape, South Africa",Cnr N2 Highway Turn Off Caledon,-34.2244,19.434458,50,,,,dsfsi_v1
Cango Hospital,hospital,NHN,WC,,131 St John Street,-33.5906,22.202562,14,,,,dsfsi_v1
Cape Eye Hospital,hospital,Public,WC,Cape Town,Oosterzee Street,-33.8996,18.60901,600,,,,dsfsi_v1
Ceres Hospital,hospital,Public,WC,"Ceres, Witzenberg, Boland","Riverside Street, Ceres",-33.363,19.30083,86,,,,dsfsi_v1
Citrusdal Hospital,hospital,Public,WC,Citrusdal,"Vrede Street, Citrusdal",-32.5988,19.0175,34,,,+27229212159,dsfsi_v1
Clanwilliam Hospital,hospital,Public,WC,Clanwilliam,"Old Cape Road, Clanwilliam",-32.1836,18.89083,50,,,+27 27 482 2166 x07,dsfsi_v1
Conradie Hospital,hospital,Public,WC,Cape Town,,-33.9237,18.5212,600,,,,dsfsi_v1
DP Marais TB Hospital,hospital,Public,WC,Cape Town,"Cnr Main and White Road, Retreat",-34.0619,18.46033,260,,,+27 21 713 7600,dsfsi_v1
Die Wieg Hospital,hospital,Public,WC,,,-33.150138,18.664464,600,,,,dsfsi_v1
Drakenstein Hospital,hospital,Public,WC,,,-33.7188,18.96904,600,,,,dsfsi_v1
Eerste River Hospital,hospital,Public,WC,Cape Town,1 Humbolt Avenue / Perm Gardens,-33.9972,18.71907,130,,,+27 21 902 8000,dsfsi_v1
Faircape Hospital,hospital,,WC,,,-34.0606207,18.4538934,,,,,osm
False Bay Hospital,hospital,Public,WC,Cape Town,17th Avenue,-34.1319,18.416805,65,,,+27 21 782 1121,dsfsi_v1
GF Jooste Hospital,hospital,Public,WC,Cape Town,"Duinefontein Road, Manenberg, Cape Town, 7767",-33.9846,18.557927,184,,,,dsfsi_v1
Gatesv Med Centre Hospital,hospital,Public,WC,Cape Town,,-33.9709,18.53346,600,,,,dsfsi_v1
George Hospital,hospital,Public,WC,George,"Davidson Rd, George, 6529",-33.959,22.44,272,,,+27 44 802 4528,curated
Groenleegte care cure Paarl,hospital,Public,WC,,,-33.709891,18.964269,21,,,,dsfsi_v1
