FacilityId,FacilityName,Province,District,SubDistrict,facility_type,ownership,latitude,longitude,address,ideal_clinic_score,ideal_clinic_category,email,contact_person,hprs_status,wbot_teams,momconnect,medicine_stock_mgmt,ccmdd_linked,registered_patients
337133,Saldanha Clinic,Western Cape Province,West Coast District Municipality,Saldanha Bay Local Municipality,Clinic,Gov Province,-33.0072,17.94417,Da Gama street Vredenberg,76,Not achieved,ppretoria@pgwc.gov.za,,No,,,,No,
944333,Sandhills Clinic,Western Cape Province,Cape Winelands District Municipality,Breede Valley Local Municipality,Clinic,Gov Province,-33.5178,19.55883,Waterwieve Sandhills Sandhills,69,Not achieved,,,No,,,,No,
281142,Sarepta Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Eastern Health sub-District,Clinic,Gov Municipality,-33.932,18.67248,Rietvlei Street Sarepta Kuilsrivier,85,Silver,sareptaclinic@capetown.gov.za,,No,,,,No,
443824,Saron Clinic,Western Cape Province,Cape Winelands District Municipality,Drakenstein Local Municipality,Clinic,Gov Province,-33.1872,19.00611,"Watergat pad r45,Simondium",88,Gold,,Sr S.A Stahmer,No,,,,No,
222560,Saxon Sea Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Western Health sub-District,Clinic,Gov Municipality,-33.5501,18.48881,,81,Silver,,NULL,No,,,,No,
402106,Scottsdene Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Northern Health sub-District,Clinic,Gov Municipality,-33.8661,18.72222,Eon Avenue Kraaifontein,70,Not achieved,scootts@pgwc.gov.za,,No,,,,No,
832506,Seawind Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Southern Health sub-District,Clinic,Gov Municipality,-34.075,18.49025,King George Street,87,Gold,,Sr D Deers,No,,,,No,
431651,Sedgefield Clinic,Western Cape Province,Eden District Municipality,Knysna Local Municipality,Clinic,Gov Province,-34.0205,22.80278,Pelican Laan 6573,85,Gold,ekombrink@pgwc.gov.za,,No,,,,No,
345833,Silvertown Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Klipfontein Health sub-District,Clinic,Gov Municipality,-33.9664,18.53469,Petunia Street Athlone,83,Silver,charlitmakan@capetown.gov.za,,No,,,,No,
925142,Simondium Clinic,Western Cape Province,Cape Winelands District Municipality,Drakenstein Local Municipality,Clinic,Gov Province,-33.8386,18.95639,Watergat pad r45Simondium Paarl,85,Silver,thontong@pgwc.gov.za,,No,,,,No,
625624,Soetendal Clinic,Western Cape Province,Cape Winelands District Municipality,Drakenstein Local Municipality,Clinic,Gov Province,-33.6027,18.98361,Hermonweg Wellington Wellington,91,Gold,,,No,,,,No,
750360,Spencer Road Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Western Health sub-District,Clinic,Gov Municipality,-33.9286,18.46485,17 Spencer road salt river Salt River,79,Silver,SPNINChageSpencerRoad@capetown.gov.za,,No,,,,No,
461206,Vincent Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Tygerberg Health sub-District,Clinic,Gov Municipality,-33.9454,18.64867,St Vincent Drive and Belhar Drive,86,Gold,mdennis@pgwc.gov.za,Geraldine Cane,No,,,,No,
271251,Stanford Clinic,Western Cape Province,Overberg District Municipality,Overstrand Local Municipality,Clinic,Gov Province,-34.4458,19.45817,c/o Mathilda and Dreyer streeet Stanford Stanford,81,Silver,,,No,,,,No,
243524,Strandfontein Clinic,Western Cape Province,City of Cape Town Metropolitan Municipality,Cape Town Southern Health sub-District,Clinic,Gov Municipality,-34.0728,18.55542,c/o Welgelegen and Walvis Road Stranfontein,81,Silver,strandfonteinclinic@capetown.gov.za,,No,,,,No,
448242,Struisbaai Clinic,Western Cape Province,Overberg District Municipality,Cape Agulhas Local Municipality,Clinic,Gov Province,-34.7828,20.0335,Deining Loam Struisbaai,75,Not achieved,NONE,,No,,,,No,
873242,Suurbraak Clinic,Western Cape Province,Overberg District Municipality,Swellendam Local Municipality,Clinic,Gov Province,-34.0797,20.70667,Helmcircle Suurbraak Swellendam,87,Silver,NONE,,No,,,,No,
255551,Swellendam PHC Clinic,Western Cape Province,Overberg District Municipality,Swellendam Local Municipality,Clinic,Gov Province,-34.0234,20.4488,Drstdy Street 18 Swellendam,84,Gold,,,No,,,,No,
307115,Sandersville Clinic,Free State Province,Fezile Dabi District Municipality,Ngwathe Local Municipality,Clinic,Gov Province,-27.275,27.965,Van Staden street Sandersville Heibron,71,Not achieved,NONE,,Yes,,,,No,
280015,Sasolburg Clinic,Free State Province,Fezile Dabi District Municipality,Metsimaholo Local Municipality,Clinic,Gov Province,-26.818,27.8277,10 FICHARDT STR SASOLBURG,85,Gold,NONE,,Yes,,,,Yes,
817760,Schonkenville Clinic,Free State Province,Fezile Dabi District Municipality,Ngwathe Local Municipality,Clinic,Gov Province,-26.9333,27.4624,158 SCHONKENVILLE SCHONKENVILLE,66,Not achieved,NONE,,Yes,,,,No,
744324,Seadimo Clinic,Free State Province,Mangaung Metropolitan Municipality,Thaba N'chu Health sub-District,Clinic,Gov Province,-29.1004,26.9845,141 Moroto Street Seadimo Moroto,71,Not achieved,,,Yes,,,,Yes,
417051,Sediba Clinic,Free State Province,Mangaung Metropolitan Municipality,Thaba N'chu Health sub-District,Clinic,Gov Province,-29.0289,26.943,375 Van Riebeck Street Thaba Nchu,75,Silver,,Kereng Hlabeni,Yes,,,,No,
816206,Sedibeng sa Bophelo Clinic,Free State Province,Fezile Dabi District Municipality,Moqhaka Local Municipality,Clinic,Gov Province,-27.9454,27.554,1152WANGTLWANG STEYNSRUS,63,Not achieved,sedaadmi@fshealth.gov.za,,Yes,,,,No,
338533,Seeisoville Clinic,Free State Province,Fezile Dabi District Municipality,Moqhaka Local Municipality,Clinic,Gov Province,-27.6539,27.2105,HILL STREET KROONSTAD,81,Silver,NONE,,Yes,,,,Yes,
811651,Sehularo Tau Clinic,Free State Province,Xhariep District Municipality,Kopanong Local Municipality,Clinic,Gov Province,-30.2591,25.70734,666 emily hobhouse new stands,62,Not achieved,NONE,,Yes,,,,Yes,
323851,Sekamotho Mota Clinic,Free State Province,Thabo Mofutsanyana District Municipality,Maluti-a-Phofung Local Municipality,Clinic,Gov Province,-28.6488,28.85232,thibella village gothibella stadium Witsieshoek,58,Not achieved,,,Yes,,,,Yes,
856933,Senekal Clinic,Free State Province,Thabo Mofutsanyana District Municipality,Setsoto Local Municipality,Clinic,Gov Province,-28.32798,27.60572,5 Noord Street Senekal,76,Silver,,,Yes,,,,Yes,
587324,Sizabantu Clinic,Free State Province,Fezile Dabi District Municipality,Ngwathe Local Municipality,Clinic,Gov Province,-27.2663,27.9776,2263 PHIRIDONA HEILBRON PHIRITONA,66,Not achieved,NONE,,Yes,,,,No,
741551,Soetwater Clinic,Free State Province,Thabo Mofutsanyana District Municipality,Setsoto Local Municipality,Clinic,Gov Province,-28.87487,27.87588,"40 Bloem Street, Ficksburg",79,Silver,sphiwegerald@gmail.com,,Yes,,,,Yes,
898533,Sabie Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Thaba Chweu Local Municipality,Clinic,Gov Province,-25.0972,30.7808,7th Avenue Sabie,76,Not achieved,NONE,,Yes,,,,Yes,
692751,Sakhelwe Clinic,Mpumalanga Province,Nkangala District Municipality,Emakhazeni Local Municipality,Clinic,Gov Province,-25.4108,30.09,Sinethemba Street Dullstroom,61,Not achieved,,,Yes,,,,Yes,
561506,Sakhile Clinic,Mpumalanga Province,Gert Sibande District Municipality,Lekwa Local Municipality,Clinic,Gov Province,-26.9641,29.2211,No 1 Hlongwane Drive and Palmer Avenue Sakhile Sta,78,Silver,NONE,,Yes,,,,Yes,
426842,Sandrivier Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-25.0777,31.1445,Main Road next to Inkambeni Primary Hazyview,69,Not achieved,,,Yes,,,,Yes,
975615,Schoemansdal Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Nkomazi Local Municipality,Clinic,Gov Province,-25.7039,31.5129,Jeppes Reef  Road Shongwe,74,Not achieved,,MRS. M.T THEMBA,Yes,,,,Yes,
547306,Schoongezicht Clinic,Mpumalanga Province,Nkangala District Municipality,Emalahleni Local Municipality,Clinic,Gov Province,-25.874103,29.214313,CHIEF MASHEGO,,,,MOK MASEKO,No,,,,No,
465260,Seabe CHC,Mpumalanga Province,Nkangala District Municipality,Dr JS Moroka Local Municipality,Community Health Centre,Gov Province,-25.0154,28.696,1550 Mosate Section Seabe Seabe,70,Not achieved,,,Yes,,,,Yes,
684960,Sead Clinic,Mpumalanga Province,Gert Sibande District Municipality,Govan Mbeki Local Municipality,Clinic,Gov Province,-26.4996,29.4315,VICTOR KHAYIYANE EXT 5 Bethal,74,Not achieved,NONE,,Yes,,,,Yes,
535724,Secunda Clinic,Mpumalanga Province,Gert Sibande District Municipality,Govan Mbeki Local Municipality,Clinic,Gov Province,-26.5383,29.1648,Central business area Horwood Street Secunda Secun,91,Gold,ansie.n@govanmbeki.gov.za,,Yes,,,,Yes,
454106,Senzangakhona Digital Village Clinic,Mpumalanga Province,Nkangala District Municipality,Dr JS Moroka Local Municipality,Clinic,Gov Province,-25.1675,28.9977778,"2404 Khonzimfundo Street, Siyabuswa",62,Not achieved,,Cecilia Ntuli,Yes,,,,Yes,
269233,Shabalala Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-25.0563,31.1703,PO BOX 2435 Shabalala Trust,72,Not achieved,NONE,,Yes,,,,Yes,
385324,Shatale Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Bushbuckridge Local Municipality,Clinic,Gov Province,-24.7879,31.0481,Shatale Mkhulu,66,Not achieved,,,Yes,,,,Yes,
852351,Sheepmoor CHC,Mpumalanga Province,Gert Sibande District Municipality,Msukaligwa Local Municipality,Community Health Centre,Gov Province,-26.71519,30.29435,244 Kerk Street Sheepmoor Sheepmoor,81,Gold,None,,Yes,,,,Yes,
448851,Sibange Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Nkomazi Local Municipality,Clinic,Gov Province,-25.8624,31.79,"Stand 994 Sibange Trust, 1331 Malelane",58,Not achieved,,,Yes,,,,Yes,
871651,Sibuyile Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-25.4169,31.2052,Anderson Street Nulspruit,73,Not achieved,NONE,,Yes,,,,Yes,
284533,Sihlangu Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Nkomazi Local Municipality,Clinic,Gov Province,-25.8142,31.7915,SIHLANGU MALELANE,72,Not achieved,,,Yes,,,,Yes,
555624,Sikhwahlane Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Nkomazi Local Municipality,Clinic,Gov Province,-25.7633,31.7719,STAND NUMBER 219 Shongwe,66,Not achieved,,NTOMBIKAYISE DAISY TSHABALALA,Yes,,,,Yes,
410406,Silobela Clinic,Mpumalanga Province,Gert Sibande District Municipality,Chief Albert Luthuli Local Municipality,Clinic,Gov Province,-26.0888,30.1159,2170 Mtsweni Street Silobela Location Carolina,80,Silver,,,Yes,,,,Yes,
796415,Simile Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Thaba Chweu Local Municipality,Clinic,Gov Province,-25.0774,30.7814,61 NQUNQULULU STREET SABIE,54,Not achieved,NONE,,Yes,,,,Yes,
894942,Simunye Clinic,Mpumalanga Province,Nkangala District Municipality,Steve Tshwete Local Municipality,Clinic,Gov Province,-25.7637,29.4229,Mthunzini Mhluzi,80,Not achieved,,,Yes,,,,Yes,
712624,Sinqobile Clinic,Mpumalanga Province,Gert Sibande District Municipality,Dr Pixley Ka Isaka Seme Local Municipality,,,-27.3456729,29.88506,TOT 16 Palmit fontein hlanganani,94,Platinum,,Ms Ncamile Prudence Ntombela,Yes,,,,No,
762024,Siphosesimbi CHC,Mpumalanga Province,Nkangala District Municipality,Emalahleni Local Municipality,Community Health Centre,Gov Province,-25.8616,29.1242,CHIEF MASHEGO KWAGUQA,89,Not achieved,,,Yes,,,,Yes,
428242,Siyabuswa CHC,Mpumalanga Province,Nkangala District Municipality,Dr JS Moroka Local Municipality,Community Health Centre,Gov Province,-25.1453,29.0728,2404 Khonzimfundo Street Siyabuswa Siyabuswa,64,Not achieved,,,Yes,,,,Yes,
626115,Siyathemba CHC,Mpumalanga Province,Gert Sibande District Municipality,Dipaleseng Local Municipality,Community Health Centre,Gov Province,-26.6246,28.5833,No 97 Letsoako Siyathemba Balfour,75,Not achieved,rovhetsane@webmail.co.za,,Yes,,,,Yes,
887333,Siyathuthuka Clinic,Mpumalanga Province,Nkangala District Municipality,Emakhazeni Local Municipality,Clinic,Gov Province,-25.6763,29.9956,Corner Sakhile and Zakheni Street Belfast Belfast,82,Silver,,,Yes,,,,Yes,
256133,Skukuza Clinic,Mpumalanga Province,Ehlanzeni District Municipality,City of Mbombela Local Municipality,Clinic,Gov Province,-24.9968,31.5969,P.O Box x12 Skukuza Skukuza KNP,34,Not achieved,rikied@vodaviail.co.za,,Yes,,,,No,
589024,Mashiteng Clinic,Mpumalanga Province,Nkangala District Municipality,Steve Tshwete Local Municipality,Clinic,Gov Province,-25.752801,29.44737,"2116 Maraba Street, Middelburg",68,Not achieved,,,Yes,,,,Yes,
754151,Stanwest (Azalia) Clinic,Mpumalanga Province,Gert Sibande District Municipality,Lekwa Local Municipality,Clinic,Gov Province,-26.9521,29.2282,2 Colling Street Stanwest Standerton Standerton,78,Silver,,,Yes,,,,Yes,
788651,Steenbok Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Nkomazi Local Municipality,Clinic,Gov Province,-25.742,31.8928,STAND NUMBER 219 KWALUGEDLANE,67,Not achieved,NONE137820233,,Yes,,,,Yes,
785351,Strydomblock Clinic,Mpumalanga Province,Ehlanzeni District Municipality,Nkomazi Local Municipality,Clinic,Gov Province,-25.6299,31.8108,VERGELENGEN FARM FARM AREA,64,Not achieved,,,Yes,,,,Yes,
232406,Swallowsnest Clinic,Mpumalanga Province,Gert Sibande District Municipality,Chief Albert Luthuli Local Municipality,Clinic,Gov Province,-26.2376,30.8766,E279 Ward 1 swallowsnest Elukwatini,61,Not achieved,,,Yes,,,,Yes,
539933,Sahlumbe Clinic,KwaZulu-Natal Province,Uthukela District Municipality,Alfred Duma Local Municipality,Clinic,Gov Province,-28.7391,30.1931,Sahlumbe area Estcourt,83,Silver,NONE,,Yes,,,,Yes,
821542,Sakhimpilo Clinic,KwaZulu-Natal Province,Umzinyathi District Municipality,Endumeni Local Municipality,Clinic,Gov Province,-28.18352,30.23671,01 Sibisi Str Dundee,77,Silver,,,Yes,,,,Yes,
607715,Samungu Clinic,KwaZulu-Natal Province,King Cetshwayo District Municipality,uMlalazi Local Municipality,Clinic,Gov Province,-28.9991,31.3255,Samangu Area (ward 6) KwaPett,85,Gold,NONE,,Yes,,,,Yes,
746651,Sandanezwe Clinic,KwaZulu-Natal Province,Harry Gwala District Municipality,Dr Nkosazana Dlamini Zuma Local Municipality,Clinic,Gov Province,-29.86821,29.99984,Donnybrook,89,Gold,NONE,N. Kwala,Yes,,,,Yes,
480806,Sangcwaba Clinic,KwaZulu-Natal Province,Harry Gwala District Municipality,Ubuhlebezwe Local Municipality,Clinic,Gov Province,-30.18533,30.40708,Rural Area Umzinto,62,Not achieved,,P.V. Mthimkhulu,Yes,,,,Yes,
827333,Santombe Clinic,KwaZulu-Natal Province,Ugu District Municipality,Umuziwabantu Local Municipality,Clinic,Gov Province,-30.53,30.0249,Cekeza Harding,70,Not achieved,NONE,,Yes,,,,Yes,
381824,Savannah Park Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Municipality,-29.8832,30.8471,c/o Grassland road Durban,80,Not achieved,NONEidoo.radha@durban.gov.za,,Yes,,,,Yes,
454251,Scottburgh Clinic,KwaZulu-Natal Province,Ugu District Municipality,Umdoni Local Municipality,Clinic,Gov Province,-30.2862,30.7543,Cnr. Airth & Williamson Str. Scottburgh,66,Not achieved,NONE,,Yes,,,,Yes,
238424,Scottsville Clinic,KwaZulu-Natal Province,uMgungundlovu District Municipality,Msunduzi Local Municipality,Clinic,Gov Province,-29.62471,30.39437,Oribi Road Pietermaritzburg,70,Not achieved,,,Yes,,,,Yes,
445624,Sea Cow Lake Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Municipality,-29.7964,31.0021,64 truimph Road kenville,50,Not achieved,xulued@health.gov.za,,No,,,,Yes,
774415,Shakaskraal Clinic,KwaZulu-Natal Province,iLembe District Municipality,KwaDukuza Local Municipality,Clinic,Gov Province,-29.4517,31.2185,1 Protea Road shakakrall,84,Silver,shakaskraal.clinic@kznhealth.gov.za,,Yes,,,,Yes,
451551,Shallcross Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Municipality,-29.8893,30.8786,265 Shallcross road Shallcross,93,Platinum,NONEidooradha@durban.gov.za,,Yes,,,,Yes,
128233,Shelly Beach Clinic,KwaZulu-Natal Province,Ugu District Municipality,Ray Nkonyeni Local Municipality,Clinic,Gov Province,-30.8007,30.4118,Umdoni Road Port Sheptone,87,Gold,,,Yes,,,,Yes,
386524,Shemula Clinic,KwaZulu-Natal Province,Umkhanyakude District Municipality,Jozini Local Municipality,Clinic,Gov Province,-27.0819,32.22868,Private Bag X 2211 Ingwavuma 3968 Shemula,64,Not achieved,,,Yes,,,,Yes,
102742,Shongweni Dam Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Province,-29.856883,30.753204,"Corner Sgubhu and Salem Road, shongweni Dam, Hill",81,Silver,,OMN P.P.N.  Nzimande,Yes,,,,Yes,
287860,Sibuyane Clinic,KwaZulu-Natal Province,Umzinyathi District Municipality,Umvoti Local Municipality,Clinic,Gov Province,-28.84451,30.89924,Kranskop,81,Silver,None,S. Mkhize,Yes,,,,Yes,
266706,Sigweje Clinic,KwaZulu-Natal Province,Uthukela District Municipality,Alfred Duma Local Municipality,Clinic,Gov Province,-28.478306,30.271222,,83,Silver,,NULL,Yes,,,,Yes,
318433,Sihleza Clinic,KwaZulu-Natal Province,Harry Gwala District Municipality,uMzimkhulu Local Municipality,Clinic,Gov Province,-30.45677,29.73268,Mvolozana Starford Post,89,Gold,,,Yes,,,,Yes,
676160,Siloah Clinic,KwaZulu-Natal Province,Zululand District Municipality,AbaQulusi Local Municipality,Clinic,,,,"Dlomodlomo Mission Farm, P/Bag x 9392 Vryheid 310",,,,Dr Niebuhr,No,,,,No,
342733,Sinathing Clinic,KwaZulu-Natal Province,uMgungundlovu District Municipality,Msunduzi Local Municipality,Clinic,Gov Province,-29.67505,30.29516,Newton Road Pietermaritzburg,80,Silver,lorraine.chetty@msunduzi.gov.za,,Yes,,,,Yes,
628333,Singisi Clinic,KwaZulu-Natal Province,Harry Gwala District Municipality,uMzimkhulu Local Municipality,Clinic,Gov Province,-30.25165,29.54609,Singisi  Village Stafford,68,Not achieved,NONE,,Yes,,,,Yes,
260324,Siphamandla Clinic,KwaZulu-Natal Province,Harry Gwala District Municipality,uMzimkhulu Local Municipality,Clinic,Gov Province,-30.13285,29.81908,Cryton,68,Not achieved,None,B.H. Phakathi,Yes,,,,Yes,
838015,Siphilile Clinic,KwaZulu-Natal Province,King Cetshwayo District Municipality,uMlalazi Local Municipality,Clinic,Gov Province,-28.824,31.5033,R66 Mbizo 2 eshowe,78,Not achieved,NONE,,Yes,,,,Yes,
929406,Siphimpilo Clinic,KwaZulu-Natal Province,Umzinyathi District Municipality,Endumeni Local Municipality,Clinic,Gov Province,-28.1953,30.15932,Endumeni Str Glencoe,75,Silver,,,Yes,,,,Yes,
644651,Sipho Zungu Clinic,KwaZulu-Natal Province,Umkhanyakude District Municipality,Mtubatuba Local Municipality,Clinic,Gov Province,-28.37846,32.36234,St Lucia Road Khula Village,87,Gold,,,Yes,,,,Yes,
648833,Sivananda Clinic,KwaZulu-Natal Province,eThekwini Metropolitan Municipality,eThekwini Metropolitan Municipality Sub,Clinic,Gov Province,-29.6993,30.9573,108811 Inanda,70,Not achieved,,M.G.M Ndlovu,Yes,,,,Yes,
478942,Siyakhathala Clinic,KwaZulu-Natal Province,Zululand District Municipality,AbaQulusi Local Municipality,Clinic,Gov Province,-28.093301,30.787873,Mvunyane Area Vryheid,88,Gold,,,Yes,,,,Yes,
447106,Sizana Clinic,KwaZulu-Natal Province,Zululand District Municipality,Ulundi Local Municipality,Clinic,Gov Province,-27.92885,31.404667,Godlankomo,64,Not achieved,NONE,0,Yes,,,,Yes,
